350167	运输物流
350464	银行类
350102	电力
350104	仪电仪表
375640	券商
351295	工程建筑
369890	化工化纤
375194	医药
351435	医药
350282	商业连锁
351169	造纸印刷
352410	运输物流
368616	煤炭石油
350121	农林牧渔
350676	外贸
350125	电子信息
349701	化工化纤
352189	医药
350152	建材
350211	交通工具
350640	交通工具
349983	医药
350403	农林牧渔
352068	机械
372057	电器
372076	化工化纤
372034	工程建筑
351599	交通工具
350145	交通工具
350320	非银金融
350327	房地产
350139	供水供气
350142	房地产
350144	房地产
351660	计算机
350703	供水供气
373421	教育传媒
372761	酿酒食品
372764	医药
372818	工程建筑
374955	机械
350166	房地产
350291	非银金融
350215	电子信息
350218	旅游酒店
371247	化工化纤
350147	外贸
349719	有色金属
350524	有色金属
350328	商业连锁
350176	交通工具
350294	运输物流
350171	电子信息
349881	酿酒食品
350183	电子信息
374148	化工化纤
374175	计算机
368199	旅游酒店
350401	酿酒食品
349977	房地产
350194	工程建筑
350195	商业连锁
350072	酿酒食品
349824	钢铁
350666	有色金属
369851	机械
350076	交通设施
350079	教育传媒
350066	医药
350118	有色金属
350093	医药
350096	计算机
351895	仪电仪表
368679	交通工具
370518	化工化纤
350910	房地产
349997	纺织服装
350515	电子信息
350454	煤炭石油
350220	运输物流
351723	化工化纤
349841	外贸
375364	化工化纤
350226	交通工具
350229	计算机
350181	房地产
350009	农林牧渔
350011	交通工具
349883	酿酒食品
349897	交通工具
350120	酿酒食品
350052	酿酒食品
349878	建材
350246	外贸
350247	房地产
368966	券商
350254	房地产
350256	房地产
350170	交通工具
350017	医药
350414	电子信息
350019	机械
350027	有色金属
350319	机械
372086	化工化纤
372860	酿酒食品
351704	计算机
351691	化工化纤
351311	工程建筑
369387	建材
350526	商业连锁
370182	通信
367235	酿酒食品
350810	化工化纤
370167	建材
349653	机械
350285	房地产
350107	工程建筑
349792	医药
350290	钢铁
373084	有色金属
349829	电力
350155	教育传媒
350382	建材
350084	建材
350061	医药
349822	教育传媒
350136	有色金属
350099	运输物流
366184	商业连锁
366199	酿酒食品
366202	有色金属
350073	工程建筑
349796	酿酒食品
350116	旅游酒店
350124	计算机
351838	教育传媒
351971	医药
352442	酿酒食品
370847	化工化纤
370854	机械
350324	工程建筑
370643	医药
349950	仪电仪表
350239	通信
350244	券商
372659	机械
349800	电子信息
350714	仪电仪表
350003	有色金属
350336	医药
365452	运输物流
365466	煤炭石油
365486	医药
351111	有色金属
351362	医药
350301	电力
349830	电子信息
350333	医药
350338	机械
349836	机械
350340	券商
349687	房地产
351622	仪电仪表
349668	运输物流
351802	酿酒食品
373243	机械
350078	仪电仪表
350371	煤炭石油
350374	供水供气
350416	供水供气
350746	电力
350169	计算机
349995	建材
350000	计算机
350002	交通工具
350004	电子信息
369381	机械
350411	医药
350678	房地产
350146	医药
350149	工程建筑
349994	其他行业
350252	交通工具
350248	酿酒食品
350488	房地产
350477	银行类
350467	教育传媒
349639	交通设施
350402	造纸印刷
350012	化工化纤
350292	钢铁
349803	房地产
349880	交通工具
350407	工程建筑
350409	仪电仪表
350039	电力
350032	有色金属
351529	电子信息
351749	农林牧渔
373772	教育传媒
349637	钢铁
349842	酿酒食品
350316	商业连锁
349864	外贸
365363	交通工具
370033	化工化纤
375725	酿酒食品
350058	仪电仪表
350045	医药
350048	商业连锁
349674	化工化纤
350433	旅游酒店
350436	煤炭石油
350429	交通工具
350208	酿酒食品
350393	机械
349936	电子信息
350503	房地产
375038	工程建筑
350189	交通工具
350192	交通工具
350196	房地产
349916	商业连锁
349923	煤炭石油
349953	外贸
349837	房地产
350323	建材
350596	旅游酒店
350456	运输物流
375101	仪电仪表
369771	医药
350927	煤炭石油
365904	仪电仪表
350521	房地产
350517	农林牧渔
349941	券商
350287	酿酒食品
350264	旅游酒店
349915	电器
350250	外贸
371433	医药
349852	建材
349761	化工化纤
350482	旅游酒店
350014	计算机
349663	房地产
350098	酿酒食品
350283	通信
371897	机械
371719	计算机
351972	计算机
375526	供水供气
375547	纺织服装
375698	电子信息
350749	纺织服装
350502	交通工具
350311	机械
349957	煤炭石油
373575	电器
371858	仪电仪表
373430	仪电仪表
349962	有色金属
350262	运输物流
350258	电子信息
371600	计算机
375183	建材
350804	电子信息
372834	其他行业
352259	券商
373707	电子信息
350111	医药
350097	医药
350113	化工化纤
366684	农林牧渔
350339	造纸印刷
349902	建材
349905	房地产
349839	工程建筑
349844	有色金属
350604	电器
350356	供水供气
350348	电器
349638	电力
350539	电器
350542	医药
349630	银行类
349635	供水供气
350548	电力
350178	运输物流
350295	医药
350558	机械
350021	电力
350028	工程建筑
350995	电子信息
369519	交通工具
349947	房地产
349952	医药
350567	运输物流
350368	电力
350369	仪电仪表
351612	通信
352256	有色金属
350915	电子信息
350588	房地产
374135	电子信息
374144	仪电仪表
366765	计算机
350584	建材
350222	有色金属
349933	电子信息
375127	券商
374450	计算机
375211	交通工具
350359	商业连锁
369141	商业连锁
372724	通信
349748	煤炭石油
350598	房地产
350734	钢铁
373940	建材
374456	交通工具
350399	交通工具
349756	化工化纤
366176	农林牧渔
349828	造纸印刷
351914	教育传媒
351686	机械
350776	交通工具
373894	机械
368455	商业连锁
349655	交通设施
350619	机械
349815	运输物流
349831	酿酒食品
349799	机械
350330	外贸
352212	医药
352191	其他行业
352196	计算机
349996	计算机
350629	非银金融
349703	房地产
350635	机械
371934	电器
350884	交通工具
369777	电力
350923	房地产
350925	房地产
350325	商业连锁
350648	医药
349959	化工化纤
350064	钢铁
375117	医药
350005	供水供气
350198	机械
350199	交通工具
349766	交通工具
350659	供水供气
350660	医药
349838	房地产
350564	电器
351402	其他行业
351398	建材
350580	医药
351251	有色金属
374383	通信
349764	电力
350389	房地产
350669	非银金融
369363	纺织服装
350600	酿酒食品
350621	化工化纤
371416	化工化纤
373984	仪电仪表
350695	化工化纤
350679	钢铁
351322	机械
350329	教育传媒
349853	房地产
350541	外贸
374413	化工化纤
375168	教育传媒
350688	农林牧渔
368935	教育传媒
374832	电子信息
372778	仪电仪表
368912	房地产
372710	通信
372720	教育传媒
350697	化工化纤
349988	酿酒食品
349928	农林牧渔
351006	建材
371086	医药
371093	电子信息
350520	建材
368824	化工化纤
350587	医药
350711	商业连锁
350644	通信
350334	非银金融
350874	交通设施
350731	医药
350625	房地产
375225	电器
375245	电子信息
350040	农林牧渔
350906	有色金属
370483	建材
349891	化工化纤
349812	交通工具
349814	纺织服装
366056	化工化纤
